ICD10,CC,MCE_AGE_CONDITION,AGE_EDIT_CONDITION,SEX_EDIT_CONDITION
I69359,103.0,,,
I69361,104.0,,,
I69362,104.0,,,
I69363,104.0,,,
I69364,104.0,,,
I69365,104.0,,,
I69369,104.0,,,
I69831,104.0,,,
I69832,104.0,,,
I69833,104.0,,,
I69834,104.0,,,
I69839,104.0,,,
I69841,104.0,,,
I69842,104.0,,,
I69843,104.0,,,
I69844,104.0,,,
I69849,104.0,,,
I69851,103.0,,,
I69852,103.0,,,
I69853,103.0,,,
I69854,103.0,,,
I69859,103.0,,,
I69861,104.0,,,
I69862,104.0,,,
I69863,104.0,,,
I69864,104.0,,,
I69865,104.0,,,
I69869,104.0,,,
I69931,104.0,,,
I69932,104.0,,,
I69933,104.0,,,
I69934,104.0,,,
I69939,104.0,,,
I69941,104.0,,,
I69942,104.0,,,
I69943,104.0,,,
I69944,104.0,,,
I69949,104.0,,,
I69951,103.0,,,
I69952,103.0,,,
I69953,103.0,,,
I69954,103.0,,,
I69959,103.0,,,
I69961,104.0,,,
I69962,104.0,,,
I69963,104.0,,,
I69964,104.0,,,
I69965,104.0,,,
I69969,104.0,,,
I700,108.0,age >= 15,,
I701,108.0,age >= 15,,
I70201,108.0,age >= 15,,
I70202,108.0,age >= 15,,
I70203,108.0,age >= 15,,
I70208,108.0,age >= 15,,
I70209,108.0,age >= 15,,
I70211,108.0,age >= 15,,
I70212,108.0,age >= 15,,
I70213,108.0,age >= 15,,
I70218,108.0,age >= 15,,
I70219,108.0,age >= 15,,
I70221,108.0,age >= 15,,
I70222,108.0,age >= 15,,
I70223,108.0,age >= 15,,
I70228,108.0,age >= 15,,
I70229,108.0,age >= 15,,
I70231,106.0,age >= 15,,
I70231,161.0,age >= 15,,
I70232,106.0,age >= 15,,
I70232,161.0,age >= 15,,
I70233,106.0,age >= 15,,
I70233,161.0,age >= 15,,
I70234,106.0,age >= 15,,
I70234,161.0,age >= 15,,
I70235,106.0,age >= 15,,
I70235,161.0,age >= 15,,
I70238,106.0,age >= 15,,
I70238,161.0,age >= 15,,
I70239,106.0,age >= 15,,
I70239,161.0,age >= 15,,
I70241,106.0,age >= 15,,
I70241,161.0,age >= 15,,
I70242,106.0,age >= 15,,
I70242,161.0,age >= 15,,
I70243,106.0,age >= 15,,
I70243,161.0,age >= 15,,
I70244,106.0,age >= 15,,
I70244,161.0,age >= 15,,
I70245,106.0,age >= 15,,
I70245,161.0,age >= 15,,
I70248,106.0,age >= 15,,
I70248,161.0,age >= 15,,
I70249,106.0,age >= 15,,
I70249,161.0,age >= 15,,
I7025,106.0,age >= 15,,
I7025,161.0,age >= 15,,
I70261,106.0,age >= 15,,
I70262,106.0,age >= 15,,
I70263,106.0,age >= 15,,
I70268,106.0,age >= 15,,
I70269,106.0,age >= 15,,
I70291,108.0,age >= 15,,
I70292,108.0,age >= 15,,
I70293,108.0,age >= 15,,
I70298,108.0,age >= 15,,
I70299,108.0,age >= 15,,
I70301,108.0,age >= 15,,
I70302,108.0,age >= 15,,
I70303,108.0,age >= 15,,
I70308,108.0,age >= 15,,
I70309,108.0,age >= 15,,
I70311,108.0,age >= 15,,
I70312,108.0,age >= 15,,
I70313,108.0,age >= 15,,
I70318,108.0,age >= 15,,
I70319,108.0,age >= 15,,
I70321,108.0,age >= 15,,
I70322,108.0,age >= 15,,
I70323,108.0,age >= 15,,
I70328,108.0,age >= 15,,
I70329,108.0,age >= 15,,
I70331,106.0,age >= 15,,
I70331,161.0,age >= 15,,
I70332,106.0,age >= 15,,
I70332,161.0,age >= 15,,
I70333,106.0,age >= 15,,
I70333,161.0,age >= 15,,
I70334,106.0,age >= 15,,
I70334,161.0,age >= 15,,
I70335,106.0,age >= 15,,
I70335,161.0,age >= 15,,
I70338,106.0,age >= 15,,
I70338,161.0,age >= 15,,
I70339,106.0,age >= 15,,
I70339,161.0,age >= 15,,
I70341,106.0,age >= 15,,
I70341,161.0,age >= 15,,
I70342,106.0,age >= 15,,
I70342,161.0,age >= 15,,
I70343,106.0,age >= 15,,
I70343,161.0,age >= 15,,
I70344,106.0,age >= 15,,
I70344,161.0,age >= 15,,
I70345,106.0,age >= 15,,
I70345,161.0,age >= 15,,
I70348,106.0,age >= 15,,
I70348,161.0,age >= 15,,
I70349,106.0,age >= 15,,
I70349,161.0,age >= 15,,
I7035,106.0,age >= 15,,
I7035,161.0,age >= 15,,
I70361,106.0,age >= 15,,
I70362,106.0,age >= 15,,
I70363,106.0,age >= 15,,
I70368,106.0,age >= 15,,
I70369,106.0,age >= 15,,
I70391,108.0,age >= 15,,
I70392,108.0,age >= 15,,
I70393,108.0,age >= 15,,
I70398,108.0,age >= 15,,
I70399,108.0,age >= 15,,
I70401,108.0,age >= 15,,
I70402,108.0,age >= 15,,
I70403,108.0,age >= 15,,
I70408,108.0,age >= 15,,
I70409,108.0,age >= 15,,
I70411,108.0,age >= 15,,
I70412,108.0,age >= 15,,
I70413,108.0,age >= 15,,
I70418,108.0,age >= 15,,
I70419,108.0,age >= 15,,
I70421,108.0,age >= 15,,
I70422,108.0,age >= 15,,
I70423,108.0,age >= 15,,
I70428,108.0,age >= 15,,
I70429,108.0,age >= 15,,
I70431,106.0,age >= 15,,
I70431,161.0,age >= 15,,
I70432,106.0,age >= 15,,
I70432,161.0,age >= 15,,
I70433,106.0,age >= 15,,
I70433,161.0,age >= 15,,
I70434,106.0,age >= 15,,
I70434,161.0,age >= 15,,
I70435,106.0,age >= 15,,
I70435,161.0,age >= 15,,
I70438,106.0,age >= 15,,
I70438,161.0,age >= 15,,
I70439,106.0,age >= 15,,
I70439,161.0,age >= 15,,
I70441,106.0,age >= 15,,
I70441,161.0,age >= 15,,
I70442,106.0,age >= 15,,
I70442,161.0,age >= 15,,
I70443,106.0,age >= 15,,
I70443,161.0,age >= 15,,
I70444,106.0,age >= 15,,
I70444,161.0,age >= 15,,
I70445,106.0,age >= 15,,
I70445,161.0,age >= 15,,
I70448,106.0,age >= 15,,
I70448,161.0,age >= 15,,
I70449,106.0,age >= 15,,
I70449,161.0,age >= 15,,
I7045,106.0,age >= 15,,
I7045,161.0,age >= 15,,
I70461,106.0,age >= 15,,
I70462,106.0,age >= 15,,
I70463,106.0,age >= 15,,
I70468,106.0,age >= 15,,
I70469,106.0,age >= 15,,
I70491,108.0,age >= 15,,
I70492,108.0,age >= 15,,
I70493,108.0,age >= 15,,
I70498,108.0,age >= 15,,
I70499,108.0,age >= 15,,
I70501,108.0,age >= 15,,
I70502,108.0,age >= 15,,
I70503,108.0,age >= 15,,
I70508,108.0,age >= 15,,
I70509,108.0,age >= 15,,
I70511,108.0,age >= 15,,
I70512,108.0,age >= 15,,
I70513,108.0,age >= 15,,
I70518,108.0,age >= 15,,
I70519,108.0,age >= 15,,
I70521,108.0,age >= 15,,
I70522,108.0,age >= 15,,
I70523,108.0,age >= 15,,
I70528,108.0,age >= 15,,
I70529,108.0,age >= 15,,
I70531,106.0,age >= 15,,
I70531,161.0,age >= 15,,
I70532,106.0,age >= 15,,
I70532,161.0,age >= 15,,
I70533,106.0,age >= 15,,
I70533,161.0,age >= 15,,
I70534,106.0,age >= 15,,
I70534,161.0,age >= 15,,
I70535,106.0,age >= 15,,
I70535,161.0,age >= 15,,
I70538,106.0,age >= 15,,
I70538,161.0,age >= 15,,
I70539,106.0,age >= 15,,
I70539,161.0,age >= 15,,
I70541,106.0,age >= 15,,
I70541,161.0,age >= 15,,
I70542,106.0,age >= 15,,
I70542,161.0,age >= 15,,
I70543,106.0,age >= 15,,
I70543,161.0,age >= 15,,
I70544,106.0,age >= 15,,
I70544,161.0,age >= 15,,
I70545,106.0,age >= 15,,
I70545,161.0,age >= 15,,
I70548,106.0,age >= 15,,
I70548,161.0,age >= 15,,
I70549,106.0,age >= 15,,
I70549,161.0,age >= 15,,
I7055,106.0,age >= 15,,
I7055,161.0,age >= 15,,
I70561,106.0,age >= 15,,
I70562,106.0,age >= 15,,
I70563,106.0,age >= 15,,
I70568,106.0,age >= 15,,
I70569,106.0,age >= 15,,
I70591,108.0,age >= 15,,
I70592,108.0,age >= 15,,
I70593,108.0,age >= 15,,
I70598,108.0,age >= 15,,
I70599,108.0,age >= 15,,
I70601,108.0,age >= 15,,
I70602,108.0,age >= 15,,
I70603,108.0,age >= 15,,
I70608,108.0,age >= 15,,
I70609,108.0,age >= 15,,
I70611,108.0,age >= 15,,
I70612,108.0,age >= 15,,
I70613,108.0,age >= 15,,
I70618,108.0,age >= 15,,
I70619,108.0,age >= 15,,
I70621,108.0,age >= 15,,
I70622,108.0,age >= 15,,
I70623,108.0,age >= 15,,
I70628,108.0,age >= 15,,
I70629,108.0,age >= 15,,
I70631,106.0,age >= 15,,
I70631,161.0,age >= 15,,
I70632,106.0,age >= 15,,
I70632,161.0,age >= 15,,
I70633,106.0,age >= 15,,
I70633,161.0,age >= 15,,
I70634,106.0,age >= 15,,
I70634,161.0,age >= 15,,
I70635,106.0,age >= 15,,
I70635,161.0,age >= 15,,
I70638,106.0,age >= 15,,
I70638,161.0,age >= 15,,
I70639,106.0,age >= 15,,
I70639,161.0,age >= 15,,
I70641,106.0,age >= 15,,
I70641,161.0,age >= 15,,
I70642,106.0,age >= 15,,
I70642,161.0,age >= 15,,
I70643,106.0,age >= 15,,
I70643,161.0,age >= 15,,
I70644,106.0,age >= 15,,
I70644,161.0,age >= 15,,
I70645,106.0,age >= 15,,
I70645,161.0,age >= 15,,
I70648,106.0,age >= 15,,
I70648,161.0,age >= 15,,
I70649,106.0,age >= 15,,
I70649,161.0,age >= 15,,
I7065,106.0,age >= 15,,
I7065,161.0,age >= 15,,
I70661,106.0,age >= 15,,
I70662,106.0,age >= 15,,
I70663,106.0,age >= 15,,
I70668,106.0,age >= 15,,
I70669,106.0,age >= 15,,
I70691,108.0,age >= 15,,
I70692,108.0,age >= 15,,
I70693,108.0,age >= 15,,
I70698,108.0,age >= 15,,
I70699,108.0,age >= 15,,
I70701,108.0,age >= 15,,
I70702,108.0,age >= 15,,
I70703,108.0,age >= 15,,
I70708,108.0,age >= 15,,
I70709,108.0,age >= 15,,
I70711,108.0,age >= 15,,
I70712,108.0,age >= 15,,
I70713,108.0,age >= 15,,
I70718,108.0,age >= 15,,
I70719,108.0,age >= 15,,
I70721,108.0,age >= 15,,
I70722,108.0,age >= 15,,
I70723,108.0,age >= 15,,
I70728,108.0,age >= 15,,
I70729,108.0,age >= 15,,
I70731,106.0,age >= 15,,
I70731,161.0,age >= 15,,
I70732,106.0,age >= 15,,
I70732,161.0,age >= 15,,
I70733,106.0,age >= 15,,
I70733,161.0,age >= 15,,
I70734,106.0,age >= 15,,
I70734,161.0,age >= 15,,
I70735,106.0,age >= 15,,
I70735,161.0,age >= 15,,
I70738,106.0,age >= 15,,
I70738,161.0,age >= 15,,
I70739,106.0,age >= 15,,
I70739,161.0,age >= 15,,
I70741,106.0,age >= 15,,
I70741,161.0,age >= 15,,
I70742,106.0,age >= 15,,
I70742,161.0,age >= 15,,
I70743,106.0,age >= 15,,
I70743,161.0,age >= 15,,
I70744,106.0,age >= 15,,
I70744,161.0,age >= 15,,
I70745,106.0,age >= 15,,
I70745,161.0,age >= 15,,
I70748,106.0,age >= 15,,
I70748,161.0,age >= 15,,
I70749,106.0,age >= 15,,
I70749,161.0,age >= 15,,
I7075,106.0,age >= 15,,
I7075,161.0,age >= 15,,
I70761,106.0,age >= 15,,
I70762,106.0,age >= 15,,
I70763,106.0,age >= 15,,
I70768,106.0,age >= 15,,
I70769,106.0,age >= 15,,
I70791,108.0,age >= 15,,
I70792,108.0,age >= 15,,
I70793,108.0,age >= 15,,
I70798,108.0,age >= 15,,
I70799,108.0,age >= 15,,
I7092,108.0,age >= 15,,
I7100,107.0,,,
I71010,107.0,,,
I71011,107.0,,,
I71012,107.0,,,
I71019,107.0,,,
I7102,107.0,,,
I7103,107.0,,,
I7110,107.0,,,
I7111,107.0,,,
I7112,107.0,,,
I7113,107.0,,,
I7120,108.0,,,
I7121,108.0,,,
I7122,108.0,,,
I7123,108.0,,,
I7130,107.0,,,
I7131,107.0,,,
I7132,107.0,,,
I7133,107.0,,,
I7140,108.0,,,
I7141,108.0,,,
I7142,108.0,,,
I7143,108.0,,,
I7150,107.0,,,
I7151,107.0,,,
I7152,107.0,,,
I7160,108.0,,,
I7161,108.0,,,
I7162,108.0,,,
I718,107.0,,,
I719,108.0,,,
I720,108.0,,,
I721,108.0,,,
I722,108.0,,,
I723,108.0,,,
I724,108.0,,,
I725,108.0,,,
I726,108.0,,,
I728,108.0,,,
I729,108.0,,,
I7301,106.0,,,
I731,108.0,,,
I7381,108.0,,,
I7389,108.0,,,
I739,108.0,,,
I7401,107.0,,,
I7409,107.0,,,
I7410,107.0,,,
I7411,107.0,,,
I7419,107.0,,,
I742,107.0,,,
I743,107.0,,,
I744,107.0,,,
I745,107.0,,,
I748,107.0,,,
I749,107.0,,,
I75011,107.0,,,
I75012,107.0,,,
I75013,107.0,,,
I75019,107.0,,,
I75021,107.0,,,
I75022,107.0,,,
I75023,107.0,,,
I75029,107.0,,,
I7581,107.0,,,
I7589,107.0,,,
I76,107.0,,,
I770,108.0,,,
I771,108.0,,,
I772,108.0,,,
I773,108.0,,,
I774,108.0,,,
I775,108.0,,,
I776,108.0,,,
I7770,107.0,,,
I7771,107.0,,,
I7772,107.0,,,
I7773,107.0,,,
I7774,107.0,,,
I7775,107.0,,,
I7776,107.0,,,
I7777,107.0,,,
I7779,107.0,,,
I77810,108.0,,,
I77811,108.0,,,
I77812,108.0,,,
I77819,108.0,,,
I7782,40.0,,,
I7789,108.0,,,
I779,108.0,,,
I780,108.0,,,
I790,108.0,,,
I791,108.0,,,
I798,108.0,,,
I8010,108.0,,,
I8011,108.0,,,
I8012,108.0,,,
I8013,108.0,,,
I80201,108.0,,,
I80202,108.0,,,
I80203,108.0,,,
I80209,108.0,,,
I80211,108.0,,,
I80212,108.0,,,
I80213,108.0,,,
I80219,108.0,,,
I80221,108.0,,,
I80222,108.0,,,
I80223,108.0,,,
I80229,108.0,,,
I80231,108.0,,,
I80232,108.0,,,
I80233,108.0,,,
I80239,108.0,,,
I80241,108.0,,,
I80242,108.0,,,
I80243,108.0,,,
I80249,108.0,,,
I80251,108.0,,,
I80252,108.0,,,
I80253,108.0,,,
I80259,108.0,,,
I80291,108.0,,,
I80292,108.0,,,
I80293,108.0,,,
I80299,108.0,,,
I820,108.0,,,
I82210,108.0,,,
I82211,108.0,,,
I82220,108.0,,,
I82221,108.0,,,
I82290,108.0,,,
I82291,108.0,,,
I823,108.0,,,
I82401,108.0,,,
I82402,108.0,,,
I82403,108.0,,,
I82409,108.0,,,
I82411,108.0,,,
I82412,108.0,,,
I82413,108.0,,,
I82419,108.0,,,
I82421,108.0,,,
I82422,108.0,,,
I82423,108.0,,,
I82429,108.0,,,
I82431,108.0,,,
I82432,108.0,,,
I82433,108.0,,,
I82439,108.0,,,
I82441,108.0,,,
I82442,108.0,,,
I82443,108.0,,,
I82449,108.0,,,
I82451,108.0,,,
I82452,108.0,,,
I82453,108.0,,,
I82459,108.0,,,
I82461,108.0,,,
I82462,108.0,,,
I82463,108.0,,,
I82469,108.0,,,
I82491,108.0,,,
I82492,108.0,,,
I82493,108.0,,,
I82499,108.0,,,
I824Y1,108.0,,,
I824Y2,108.0,,,
I824Y3,108.0,,,
I824Y9,108.0,,,
I824Z1,108.0,,,
I824Z2,108.0,,,
I824Z3,108.0,,,
I824Z9,108.0,,,
I82501,108.0,,,
I82502,108.0,,,
I82503,108.0,,,
I82509,108.0,,,
I82511,108.0,,,
I82512,108.0,,,
I82513,108.0,,,
I82519,108.0,,,
I82521,108.0,,,
I82522,108.0,,,
I82523,108.0,,,
I82529,108.0,,,
I82531,108.0,,,
I82532,108.0,,,
I82533,108.0,,,
I82539,108.0,,,
I82541,108.0,,,
I82542,108.0,,,
I82543,108.0,,,
I82549,108.0,,,
I82551,108.0,,,
I82552,108.0,,,
I82553,108.0,,,
I82559,108.0,,,
I82561,108.0,,,
I82562,108.0,,,
I82563,108.0,,,
I82569,108.0,,,
I82591,108.0,,,
I82592,108.0,,,
I82593,108.0,,,
I82599,108.0,,,
I825Y1,108.0,,,
I825Y2,108.0,,,
I825Y3,108.0,,,
I825Y9,108.0,,,
I825Z1,108.0,,,
I825Z2,108.0,,,
I825Z3,108.0,,,
I825Z9,108.0,,,
I82621,108.0,,,
I82622,108.0,,,
I82623,108.0,,,
I82629,108.0,,,
I82721,108.0,,,
I82722,108.0,,,
I82723,108.0,,,
I82729,108.0,,,
I82A11,108.0,,,
I82A12,108.0,,,
I82A13,108.0,,,
I82A19,108.0,,,
I82A21,108.0,,,
I82A22,108.0,,,
I82A23,108.0,,,
I82A29,108.0,,,
I82B11,108.0,,,
I82B12,108.0,,,
I82B13,108.0,,,
I82B19,108.0,,,
I82B21,108.0,,,
I82B22,108.0,,,
I82B23,108.0,,,
I82B29,108.0,,,
I82C11,108.0,,,
I82C12,108.0,,,
I82C13,108.0,,,
I82C19,108.0,,,
I82C21,108.0,,,
I82C22,108.0,,,
I82C23,108.0,,,
I82C29,108.0,,,
I83001,107.0,age >= 15,,
I83002,107.0,age >= 15,,
I83003,107.0,age >= 15,,
I83004,107.0,age >= 15,,
I83005,107.0,age >= 15,,
I83008,107.0,age >= 15,,
I83009,107.0,age >= 15,,
I83011,107.0,age >= 15,,
I83012,107.0,age >= 15,,
I83013,107.0,age >= 15,,
I83014,107.0,age >= 15,,
I83015,107.0,age >= 15,,
I83018,107.0,age >= 15,,
I83019,107.0,age >= 15,,
I83021,107.0,age >= 15,,
I83022,107.0,age >= 15,,
I83023,107.0,age >= 15,,
I83024,107.0,age >= 15,,
I83025,107.0,age >= 15,,
I83028,107.0,age >= 15,,
I83029,107.0,age >= 15,,
I83201,107.0,age >= 15,,
I83202,107.0,age >= 15,,
I83203,107.0,age >= 15,,
I83204,107.0,age >= 15,,
I83205,107.0,age >= 15,,
I83208,107.0,age >= 15,,
I83209,107.0,age >= 15,,
I83211,107.0,age >= 15,,
I83212,107.0,age >= 15,,
I83213,107.0,age >= 15,,
I83214,107.0,age >= 15,,
I83215,107.0,age >= 15,,
I83218,107.0,age >= 15,,
I83219,107.0,age >= 15,,
I83221,107.0,age >= 15,,
I83222,107.0,age >= 15,,
I83223,107.0,age >= 15,,
I83224,107.0,age >= 15,,
I83225,107.0,age >= 15,,
I83228,107.0,age >= 15,,
I83229,107.0,age >= 15,,
I8500,27.0,,,
I8501,27.0,,,
I8510,27.0,,,
I8511,27.0,,,
I87011,107.0,,,
I87012,107.0,,,
I87013,107.0,,,
I87019,107.0,,,
I87031,107.0,,,
I87032,107.0,,,
I87033,107.0,,,
I87039,107.0,,,
I87311,107.0,,,
I87312,107.0,,,
I87313,107.0,,,
I87319,107.0,,,
I87331,107.0,,,
I87332,107.0,,,
I87333,107.0,,,
I87339,107.0,,,
I96,106.0,,,
I97810,100.0,,,
I97811,100.0,,,
I97820,100.0,,,
I97821,100.0,,,
J13,115.0,,,
J14,115.0,,,
J150,114.0,,,
J151,114.0,,,
J1520,114.0,,,
J15211,114.0,,,
J15212,114.0,,,
J1529,114.0,,,
J153,115.0,,,
J154,115.0,,,
J155,114.0,,,
J1561,114.0,,,
J1569,114.0,,,
J158,114.0,,,
J181,115.0,,,
J410,111.0,,age >= 18,
J410,112.0,,age < 18,
J411,111.0,,age >= 18,
J411,112.0,,age < 18,
J418,111.0,,age >= 18,
J418,112.0,,age < 18,
J42,111.0,,age >= 18,
J42,112.0,,age < 18,
J430,111.0,,age >= 18,
J430,112.0,,2 <= age <= 17,
J430,112.0,,age < 2,
J431,111.0,,age >= 18,
J431,112.0,,2 <= age <= 17,
J431,112.0,,age < 2,
J432,111.0,,age >= 18,
J432,112.0,,2 <= age <= 17,
J432,112.0,,age < 2,
J438,111.0,,age >= 18,
J438,112.0,,2 <= age <= 17,
J438,112.0,,age < 2,
J439,111.0,,age >= 18,
J439,112.0,,2 <= age <= 17,
J439,112.0,,age < 2,
J440,111.0,,age >= 18,
J440,112.0,,age < 18,
J441,111.0,,age >= 18,
J441,112.0,,age < 18,
J4481,111.0,,age >= 18,
J4481,112.0,,age < 18,
J4489,111.0,,age >= 18,
J4489,112.0,,age < 18,
J449,111.0,,age >= 18,
J449,112.0,,2 <= age <= 17,
J449,112.0,,age < 2,
J470,112.0,,,
J471,112.0,,,
J479,112.0,,,
J4A0,186.0,,,
J4A8,186.0,,,
J4A9,186.0,,,
J60,112.0,age >= 15,,
J61,112.0,age >= 15,,
J620,112.0,,,
J628,112.0,,,
J630,112.0,,,
J631,112.0,,,
J632,112.0,,,
J633,112.0,,,
J634,112.0,,,
J635,112.0,,,
J636,112.0,,,
J64,112.0,,,
J65,112.0,,,
J660,112.0,,,
J661,112.0,,,
J662,112.0,,,
J668,112.0,,,
J670,112.0,,,
J671,112.0,,,
J672,112.0,,,
J673,112.0,,,
J674,112.0,,,
J675,112.0,,,
J676,112.0,,,
J677,112.0,,,
J678,112.0,,,
J679,112.0,,,
J680,112.0,,,
J681,112.0,,,
J682,112.0,,,
J683,112.0,,,
J684,112.0,,,
J688,112.0,,,
J689,112.0,,,
J690,114.0,,,
J691,114.0,,,
J698,114.0,,,
J700,112.0,,,
J701,112.0,,,
J702,112.0,,,
J703,112.0,,,
J704,112.0,,,
J705,112.0,,,
J708,112.0,,,
J709,112.0,,,
J80,84.0,,,
J810,84.0,,,
J8281,111.0,,,
J8289,112.0,,,
J8401,112.0,,,
J8402,112.0,,,
J8403,112.0,,,
J8409,112.0,,,
J8410,112.0,,,
J84111,112.0,,,
J84112,112.0,,,
J84113,112.0,,,
J84114,112.0,,,
J84115,112.0,,,
J84116,112.0,,,
J84117,112.0,,,
J84170,112.0,,,
J84178,112.0,,,
J842,112.0,,,
J8481,112.0,,,
J8482,112.0,age >= 15,,
J8483,112.0,,,
J84841,112.0,,,
J84842,112.0,,,
J84843,112.0,,,
J84848,112.0,,,
J8489,112.0,,,
J849,112.0,,,
J850,115.0,,,
J851,115.0,,,
J852,115.0,,,
J853,115.0,,,
J860,115.0,,,
J869,115.0,,,
J9500,82.0,,,
J9501,82.0,,,
J9502,82.0,,,
J9503,82.0,,,
J9504,82.0,,,
J9509,82.0,,,
J951,84.0,,,
J952,84.0,,,
J953,84.0,,,
J95821,84.0,,,
J95822,84.0,,,
J95850,82.0,,,
J95851,114.0,,,
J95859,82.0,,,
J9600,84.0,,,
J9601,84.0,,,
J9602,84.0,,,
J9610,84.0,,,
J9611,84.0,,,
J9612,84.0,,,
J9620,84.0,,,
J9621,84.0,,,
J9622,84.0,,,
J9690,84.0,,,
J9691,84.0,,,
J9692,84.0,,,
J982,111.0,,age >= 18,
J982,112.0,,2 <= age <= 17,
J982,112.0,,age < 2,
J983,111.0,,age >= 18,
J983,112.0,,2 <= age <= 17,
J983,112.0,,age < 2,
J99,112.0,,,
K251,33.0,,,
K252,33.0,,,
K255,33.0,,,
K256,33.0,,,
K261,33.0,,,
K262,33.0,,,
K265,33.0,,,
K266,33.0,,,
K271,33.0,,,
K272,33.0,,,
K275,33.0,,,
K276,33.0,,,
K281,33.0,,,
K282,33.0,,,
K285,33.0,,,
K286,33.0,,,
K5000,35.0,,,
K50011,35.0,,,
K50012,33.0,,,
K50012,35.0,,,
K50013,35.0,,,
K50014,35.0,,,
K50018,35.0,,,
K50019,35.0,,,
K5010,35.0,,,
K50111,35.0,,,
K50112,33.0,,,
K50112,35.0,,,
K50113,35.0,,,
K50114,35.0,,,
K50118,35.0,,,
K50119,35.0,,,
K5080,35.0,,,
K50811,35.0,,,
K50812,33.0,,,
K50812,35.0,,,
K50813,35.0,,,
K50814,35.0,,,
K50818,35.0,,,
K50819,35.0,,,
K5090,35.0,,,
K50911,35.0,,,
K50912,33.0,,,
K50912,35.0,,,
K50913,35.0,,,
K50914,35.0,,,
K50918,35.0,,,
K50919,35.0,,,
K5100,35.0,,,
K51011,35.0,,,
K51012,33.0,,,
K51012,35.0,,,
K51013,35.0,,,
K51014,35.0,,,
K51018,35.0,,,
K51019,35.0,,,
K5120,35.0,,,
K51211,35.0,,,
K51212,33.0,,,
K51212,35.0,,,
K51213,35.0,,,
K51214,35.0,,,
K51218,35.0,,,
K51219,35.0,,,
K5130,35.0,,,
K51311,35.0,,,
K51312,33.0,,,
K51312,35.0,,,
K51313,35.0,,,
K51314,35.0,,,
K51318,35.0,,,
K51319,35.0,,,
K5140,35.0,,,
K51411,35.0,,,
K51412,33.0,,,
K51412,35.0,,,
K51413,35.0,,,
K51414,35.0,,,
K51418,35.0,,,
K51419,35.0,,,
K5150,35.0,,,
K51511,35.0,,,
K51512,33.0,,,
K51512,35.0,,,
K51513,35.0,,,
K51514,35.0,,,
K51518,35.0,,,
K51519,35.0,,,
K5180,35.0,,,
K51811,35.0,,,
K51812,33.0,,,
K51812,35.0,,,
K51813,35.0,,,
K51814,35.0,,,
K51818,35.0,,,
K51819,35.0,,,
K5190,35.0,,,
K51911,35.0,,,
K51912,33.0,,,
K51912,35.0,,,
K51913,35.0,,,
K51914,35.0,,,
K51918,35.0,,,
K51919,35.0,,,
K55011,107.0,,age >= 2,
K55011,107.0,,age < 2,
K55012,107.0,,age >= 2,
K55012,107.0,,age < 2,
K55019,107.0,,age >= 2,
K55019,107.0,,age < 2,
K55021,107.0,,age >= 2,
K55021,107.0,,age < 2,
K55022,107.0,,age >= 2,
K55022,107.0,,age < 2,
K55029,107.0,,age >= 2,
K55029,107.0,,age < 2,
K55031,107.0,,age >= 2,
K55031,107.0,,age < 2,
K55032,107.0,,age >= 2,
K55032,107.0,,age < 2,
K55039,107.0,,age >= 2,
K55039,107.0,,age < 2,
K55041,107.0,,age >= 2,
K55041,107.0,,age < 2,
K55042,107.0,,age >= 2,
K55042,107.0,,age < 2,
K55049,107.0,,age >= 2,
K55049,107.0,,age < 2,
K55051,107.0,,age >= 2,
K55051,107.0,,age < 2,
K55052,107.0,,age >= 2,
K55052,107.0,,age < 2,
K55059,107.0,,age >= 2,
K55059,107.0,,age < 2,
K55061,107.0,,age >= 2,
K55061,107.0,,age < 2,
K55062,107.0,,age >= 2,
K55062,107.0,,age < 2,
K55069,107.0,,age >= 2,
K55069,107.0,,age < 2,
K551,108.0,,age < 2,
K551,108.0,,age >= 2,
K5530,107.0,,age >= 2,
K5530,107.0,,age < 2,
K5531,107.0,,age >= 2,
K5531,107.0,,age < 2,
K5532,107.0,,age >= 2,
K5532,107.0,,age < 2,
K5533,107.0,,age >= 2,
K5533,107.0,,age < 2,
K558,108.0,,age < 2,
K558,108.0,,age >= 2,
K559,108.0,,age < 2,
K559,108.0,,age >= 2,
K560,33.0,,,
K561,33.0,,,
K562,33.0,,,
K563,33.0,,,
K5641,33.0,,,
K5649,33.0,,,
K5650,33.0,,,
K5651,33.0,,,
K5652,33.0,,,
K56600,33.0,,,
K56601,33.0,,,
K56609,33.0,,,
K56690,33.0,,,
K56691,33.0,,,
K56699,33.0,,,
K567,33.0,,,
K5931,33.0,,,
K631,33.0,,,
K650,33.0,,,
K651,33.0,,,
K652,33.0,,,
K653,33.0,,,
K654,33.0,,,
K658,33.0,,,
K659,33.0,,,
K67,33.0,,,
K6812,33.0,,,
K6819,33.0,,,
K7030,28.0,age >= 15,,
K7031,28.0,age >= 15,,
K7040,28.0,age >= 15,,
K7041,27.0,age >= 15,,
K7041,28.0,age >= 15,,
K709,28.0,age >= 15,,
K7111,27.0,,,
K7201,27.0,,,
K7210,27.0,,,
K7211,27.0,,,
K7290,27.0,,,
K7291,27.0,,,
K730,29.0,,,
K731,29.0,,,
K732,29.0,,,
K738,29.0,,,
K739,29.0,,,
K743,28.0,,,
K744,28.0,,,
K745,28.0,,,
K7460,28.0,,,
