,,,,,,,,MSAG  Services,,,,,,,Fund Code,FSX0,SSX0,SBTP,FMDC,FDUA,SMDC,SDUA,SUNI,SGMB,SCFD,SEMR,FXAO,FMCO,FSX0,SSX0,SBTP,FMDC,FDUA,SMDC,SDUA,SUNI,SGMB,SCFD,SEMR,FXAO,FMCO,,,,
,TMS,,,99211,25,,,,,,,Established patient/evaluation separate - separate identifiable E/M service by same physician,MH,,"11, 22",No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,No,Yes,N/C,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
,TMS,,,99211,25,GT,,,,,,Established patient/evaluation separate - separate identifiable E/M service by same physician - Telehealth,MH,,"11, 22",No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,No,Yes,N/C,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
,TMS,,,99212,25,,,,,,,Established patient/focused examination - separate identifiable E/M service by same physician,MH,,"11, 22",No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,No,Yes,N/C,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
,TMS,,,99212,25,GT,,,,,,Established patient/focused examination - separate identifiable E/M service by same physician - Telehealth,MH,,"11, 22",No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,No,Yes,N/C,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
,TMS,,,99213,25,,,,,,,Established patient/expanded examination - separate identifiable E/M service by same physician,MH,,"11, 22",No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,No,Yes,N/C,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
,TMS,,,99213,25,GT,,,,,,Established patient/expanded examination - separate identifiable E/M service by same physician - Telehealth,MH,,"11, 22",No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,No,Yes,N/C,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
,TMS,,,99214,25,,,,,,,Office or other outpatient visit for the evaluation and management of an established patient - separate identifiable E/M service by same physician,MH,,"11, 22",No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,No,Yes,N/C,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
,TMS,,,99214,25,GT,,,,,,Office or other outpatient visit for the evaluation and management of an established patient - separate identifiable E/M service by same physician - Telehealth,MH,,"11, 22",No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,No,Yes,N/C,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
,TMS,,,99215,25,,,,,,,Established patient/comprehensive examination - separate identifiable E/M service by same physician,MH,,"11, 22",No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,No,Yes,N/C,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
,TMS,,,99215,25,GT,,,,,,Established patient/comprehensive examination - separate identifiable E/M service by same physician - Telehealth,MH,,"11, 22",No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,No,Yes,N/C,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
Mental Health Service Plan,MSP,,,H0032,,,,,,,,Mental Health Service Plan Development by Non Physician,MH,,"03, 11, 12, 22, 31, 32, 33, 53, 62, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,N/C,N/C,N/C,N/C,N/C,Not required,,X,
,MSP,,,H0032,GT,,,,,,,Mental Health Service Plan Development by Non Physician - Telehealth,MH,,"03, 11, 12, 22, 31, 32, 33, 53, 62, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,N/C,N/C,N/C,N/C,N/C,Not required,,X,
,MSP,,,H0032,UB,,,,,,,Mental Health Service Plan Development by Non Physician,MH,,"03, 11, 12, 22, 31, 32, 33, 53, 62, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,N/C,N/C,N/C,N/C,N/C,Not required,,X,
,MSP,,,0982,,,,,,,,Interdisciplinary team tx planning w/ patient present,MH,,"11, 12, 22",No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,N/C,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,N/C,N/C,Not required,X,,
Outpatient Psychotherapy Services-Consults,TCN,,,90839,,,,90840,,,,"Psychotherapy for crisis, first 60 minutes",MH/SUD,,"03, 11, 12, 21, 22, 31, 32, 51, 53
(POS 21/51 not cov'd for SUNI fund)",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,N/C,N/C,N/C,Yes,"No 
Yes for POS 03 only",Yes,"No 
Yes for POS 03 only",Yes,N/C,N/C,N/C,N/C,N/C,Carelon BH,,X,
,TCN,,,90839,GT,,,90840,GT,,,"Psychotherapy for crisis, first 60 minutes",MH/SUD,,"03, 11, 12, 21, 22, 31, 32, 51, 53
(POS 21/51 not cov'd for SUNI fund)",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,N/C,N/C,N/C,Yes,"No 
Yes for POS 03 only",Yes,"No 
Yes for POS 03 only",Yes,N/C,N/C,N/C,N/C,N/C,Carelon BH,,X,
,TCN,,,90839,UB,,,90840,UB,,,"Psychotherapy for crisis, first 60 minutes",MH/SUD,,"03, 11, 12, 21, 22, 31, 32, 51, 53
(POS 21/51 not cov'd for SUNI fund)",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,N/C,N/C,N/C,Yes,"No 
Yes for POS 03 only",Yes,"No 
Yes for POS 03 only",Yes,N/C,N/C,N/C,N/C,N/C,Carelon BH,,X,
,TCN,,,99242,,,,"90833
90836
90838",,,,Office Consult - MDs only,MH/SUD,No DX restriction for Non-BH MDs at POS 22 only,"11, 22",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,N/C,N/C,N/C,Yes,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,N/C,Carelon BH,,X,
,TCN,,,99242,GT,,,"90833
90836
90838","GT
GT
GT",,,Office Consult - MDs only - Via Interactive Audio and Video Telecommunication,MH/SUD,No DX restriction for Non-BH MDs at POS 22 only,"11, 22",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,N/C,N/C,N/C,Yes,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,N/C,Carelon BH,,X,
,TCN,,,99243,,,,"90833
90836
90838",,,,Office Consult - MDs only,MH/SUD,No DX restriction for Non-BH MDs at POS 22 only,"11, 22",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,N/C,N/C,N/C,Yes,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,N/C,Carelon BH,,X,
,TCN,,,99243,GT,,,"90833
90836
90838","GT
GT
GT",,,Office Consult - MDs only - Via Interactive Audio and Video Telecommunication,MH/SUD,No DX restriction for Non-BH MDs at POS 22 only,"11, 22",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,N/C,N/C,N/C,Yes,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,N/C,Carelon BH,,X,
,TCN,,,99244,,,,"90833
90836
90838",,,,Office Consult - MDs only,MH/SUD,No DX restriction for Non-BH MDs at POS 22 only,"11, 22",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,N/C,N/C,N/C,Yes,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,N/C,Carelon BH,,X,
,TCN,,,99244,GT,,,"90833
90836
90838","GT
GT
GT",,,Office Consult - MDs only - Via Interactive Audio and Video Telecommunication,MH/SUD,No DX restriction for Non-BH MDs at POS 22 only,"11, 22",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,N/C,N/C,N/C,Yes,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,N/C,Carelon BH,,X,
,TCN,,,99245,,,,"90833
90836
90838
99417",,,,Office Consult - MDs only,MH/SUD,No DX restriction for Non-BH MDs at POS 22 only,"11, 22",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,N/C,N/C,N/C,Yes,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,N/C,Carelon BH,,X,
,TCN,,,99245,GT,,,"90833
90836
90838
99417","GT
GT
GT
GT",,,Office Consult - MDs only - Via Interactive Audio and Video Telecommunication,MH/SUD,No DX restriction for Non-BH MDs at POS 22 only,"11, 22",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,N/C,N/C,N/C,Yes,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,N/C,Carelon BH,,X,
,TCN,,,H2027,,,,,,,,Family Psycho-education (Evidence Based Practice)  With Consumer Present,MH/GAM,,"11, 12, 22, 31, 32, 33, 53, 62, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,N/C,N/C,N/C,Yes,Yes,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Carelon BH,,X,
,TCN,,,H1011,,,,,,,,Family Psycho-education - Without Consumer Present,MH/GAM,,"11, 12, 22, 31, 32, 33, 53, 62, 71, 72",No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,N/C,N/C,N/C,N/C,N/C,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Carelon BH,,X,
SUD Services,SD5,,,H0001,,,,,,,,Assessment,SUD/DFR,,"11, 50, 57, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,N/C,N/C,N/C,N/C,N/C,Not required,,X,
,SD5,,,H0001,GT,,,,,,,Assessment - Video Interactive and Video Audio Telecommunications Systems,SUD/DFR,,"11, 50, 57, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,N/C,N/C,N/C,N/C,N/C,Not required,,X,
,SD5,,,H0001,GA,,,,,,,Assessment,GAM,,"11, 50, 57, 71, 72",No,No,No,No,No,No,No,No,Yes,No,No,No,No,N/C,N/C,N/C,N/C,N/C,N/C,N/C,N/C,No,N/C,N/C,N/C,N/C,Not required,,X,
,SD5,,,H0001,GA,UB,,,,,,Assessment,GAM,,"11, 50, 57, 71, 72",No,No,No,No,No,No,No,No,Yes,No,No,No,No,N/C,N/C,N/C,N/C,N/C,N/C,N/C,N/C,No,N/C,N/C,N/C,N/C,Not required,,X,
,SD5,,,H0001,UB,,,,,,,Assessment,SUD/DFR,,"11, 50, 57, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,N/C,N/C,N/C,N/C,N/C,Not required,,X,
,SD5,,,H0001,GT,GA,,,,,,Assessment - Video Interactive and Video Audio Telecommunications Systems,GAM,,"11, 50, 57, 71, 72",No,No,No,No,No,No,No,No,Yes,No,No,No,No,N/C,N/C,N/C,N/C,N/C,N/C,N/C,N/C,No,N/C,N/C,N/C,N/C,Not required,,X,
Ambulatory Detox,OPD,,,H0014,,,,,,,,Ambulatory Detox,SUD,,"11, 50, 57, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
Individual/Family Therapy (Community Based),SUD,,,H0004,,,,,,,,Individual/Family Therapy - (Community Based),SUD,,"11, 31, 32, 50, 57, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
,SUD,,,H0004,GT,,,,,,,Individual/Family Therapy - (Community Based) - Video Interactive and Video Audio Telecommunications Systems,SUD,,"11, 31, 32, 50, 57, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
,SUD,,,H0004,UB,,,,,,,Individual/Family Therapy - (Community Based),SUD,,"11, 31, 32, 50, 57, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
,SUD,,,H0004,GA,,,,,,,Individual/Family Therapy - (Community Based),GAM,,"11, 31, 32, 50, 57, 71, 72",No,No,No,No,No,No,No,No,Yes,No,No,No,No,N/C,N/C,N/C,N/C,N/C,N/C,N/C,N/C,Yes,N/C,N/C,N/C,N/C,Carelon BH,,X,
,SUD,,,H0004,GT,GA,,,,,,Individual/Family Therapy - (Community Based) - Video Interactive and Video Audio Telecommunications Systems,GAM,,"11, 31, 32, 50, 57, 71, 72",No,No,No,No,No,No,No,No,Yes,No,No,No,No,N/C,N/C,N/C,N/C,N/C,N/C,N/C,N/C,Yes,N/C,N/C,N/C,N/C,Carelon BH,,X,
Group Therapy (Community Based),SUD,,,H0005,,,,,,,,Group Therapy - (Comm Based),SUD,,"11, 50, 57, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
,SUD,,,H0005,GT,,,,,,,Group Therapy - (Comm Based) - Telehealth,SUD,,"11, 50, 57, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
,SUD,,,H0005,UB,,,,,,,Group Therapy - (Comm Based),SUD,,"11, 50, 57, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
,SUD,,,H0005,GA,,,,,,,Group Therapy - (Comm Based),GAM,,"11, 50, 57, 71, 72",No,No,No,No,No,No,No,No,Yes,No,No,No,No,N/C,N/C,N/C,N/C,N/C,N/C,N/C,N/C,Yes,N/C,N/C,N/C,N/C,Carelon BH,,X,
,SUD,,,H0005,GA,GT,,,,,,Group Therapy - (Comm Based),GAM,,"11, 50, 57, 71, 72",No,No,No,No,No,No,No,No,Yes,No,No,No,No,N/C,N/C,N/C,N/C,N/C,N/C,N/C,N/C,Yes,N/C,N/C,N/C,N/C,Carelon BH,,X,
,SUD,,,H0005,GA,UB,,,,,,Group Therapy - (Comm Based),GAM,,"11, 50, 57, 71, 72",No,No,No,No,No,No,No,No,Yes,No,No,No,No,N/C,N/C,N/C,N/C,N/C,N/C,N/C,N/C,Yes,N/C,N/C,N/C,N/C,Carelon BH,,X,
Peer Recovery,PSS,,,H0024,GT,,,,,,,Group Peer Recovery Support Services,SUD,,"03, 11, 15, 50, 57, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,N/C,N/C,N/C,N/C,N/C,Not required,,X,
,PSS,,,H0024,,,,,,,,Group Peer Recovery Support Services,SUD,,"03, 11, 15, 50, 57, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,N/C,N/C,N/C,N/C,N/C,Not required,,X,
,PSS,,,H0024,SC,,,,,,,Group Peer Recovery Support Services,SUD,,"03, 11, 15, 50, 57, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,N/C,N/C,N/C,N/C,N/C,Not required,,X,
,PSS,,,H0024,SC,GT,,,,,,Group Peer Recovery Support Services,SUD,,"03, 11, 15, 50, 57, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,N/C,N/C,N/C,N/C,N/C,Not required,,X,
,PSS,,,H0024,SC,UB,,,,,,Group Peer Recovery Support Services,SUD,,"03, 11, 15, 50, 57, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,N/C,N/C,N/C,N/C,N/C,Not required,,X,
,PSS,,,H0024,UB,,,,,,,Group Peer Recovery Support Services,SUD,,"03, 11, 15, 50, 57, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,N/C,N/C,N/C,N/C,N/C,Not required,,X,
,PSS,,,H0038,GT,,,,,,,Individual Peer Recovery Support Services,SUD,,"03, 11, 15, 50, 57, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,N/C,N/C,N/C,N/C,N/C,Not required,,X,
,PSS,,,H0038,,,,,,,,Individual Peer Recovery Support Services,SUD,,"03, 11, 15, 50, 57, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,N/C,N/C,N/C,N/C,N/C,Not required,,X,
,PSS,,,H0038,SC,,,,,,,Individual Peer Recovery Support Services,SUD,,"03, 11, 15, 50, 57, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,N/C,N/C,N/C,N/C,N/C,Not required,,X,
,PSS,,,H0038,SC,GT,,,,,,Individual Peer Recovery Support Services,SUD,,"03, 11, 15, 50, 57, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,N/C,N/C,N/C,N/C,N/C,Not required,,X,
,PSS,,,H0038,SC,UB,,,,,,Individual Peer Recovery Support Services,SUD,,"03, 11, 15, 50, 57, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,N/C,N/C,N/C,N/C,N/C,Not required,,X,
,PSS,,,H0038,UB,,,,,,,Individual Peer Recovery Support Services,SUD,,"03, 11, 15, 50, 57, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,N/C,N/C,N/C,N/C,N/C,Not required,,X,
Intensive Outpatient (Community Based),IOP,,,H0015,,,,,,,,Intensive Outpatient - (Community Based),SUD,,"11, 50, 57, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
,IOP,,,H0015,GT,,,,,,,Intensive Outpatient - (Community Based) - Telehealth,SUD,,"11, 50, 57, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
,IOP,,,H0015,UB,,,,,,,Intensive Outpatient - (Community Based),SUD,,"11, 50, 57, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
,IOP,,,H0015,GA,,,,,,,Intensive Outpatient - (Community Based),GAM,,"11, 50, 57, 71, 72",No,No,No,No,No,No,No,No,Yes,No,No,No,No,N/C,N/C,N/C,N/C,N/C,N/C,N/C,N/C,Yes,N/C,N/C,N/C,N/C,Carelon BH,,X,
Partial Hospitalization (Community Based),SHP,,,H2036,,,,,,,,Partial Hospitalization (Community Based),SUD,,"11, 50, 57, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
,SHP,,,H2036,GT,,,,,,,Partial Hospitalization (Community Based) - Telehealth,SUD,,"11, 50, 57, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
,SHP,,,H2036,UB,,,,,,,Partial Hospitalization (Community Based),SUD,,"11, 50, 57, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
,SHP,,,H2036,22,,,,,,,Partial Hospitalization (Community Based) Increased Procedural Services,SUD,,"11, 50, 57, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
,SHP,,,H2036,22,GT,,,,,,Partial Hospitalization (Community Based) Increased Procedural Services,SUD,,"11, 50, 57, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
,SHP,,,H2036,22,UB,,,,,,Partial Hospitalization (Community Based) Increased Procedural Services,SUD,,"11, 50, 57, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
Methadone Maintenance (Community Based),SUD,,,H0020,,,,,,,,Methadone Maintenance - (Community Based),SUD,,"11, 31, 32, 50, 57, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
,SUD,,,H0020,SC,,,,,,,Methadone Maintenance - (Community Based),SUD,,"11, 31, 32, 50, 57, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
,SUD,,,H0020,HG,,,,,,,Methadone Maintenance - (Community Based) Opioid Addiction Treatment Program,SUD,,"11, 31, 32, 50, 57, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
,SUD,,,H0020,HG,GT,,,,,,Methadone Maintenance - (Community Based) Opioid Addiction Treatment Program,SUD,,"11, 31, 32, 50, 57, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
Methadone Maintenance - Hospital Based,MD2,,,0944,,,,,,,,Methadone Maintenance - (Hosp Based),SUD,,22,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,N/C,N/C,N/C,Yes,No,Yes,N/C,N/C,N/C,N/C,N/C,N/C,Yes,Carelon BH,X,,
Inpatient Detox ,IDF,,,"0116, 0126, 0136, 0156",,,,,,,,Inpatient Detox ,SUD,,"21, 51, 55, 56, 99",No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,N/C,N/C,N/C,Yes,Yes,Yes,Yes,N/C,N/C,N/C,N/C,N/C,Yes,Carelon BH,X,,
Hosp OP Drug Rehabilitation,SD2,,,0944,,,,,,,,Hosp OP Drug Rehabilitation,SUD,,22,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,N/C,N/C,N/C,Yes,No,Yes,N/C,N/C,N/C,N/C,N/C,N/C,Yes,Carelon BH,X,,
Hosp Alcohol Rehabilitation,SUD,,,0945,,,,,,,,Hosp OP Alcohol Rehabilitation,SUD,,22,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,N/C,N/C,N/C,Yes,No,Yes,N/C,N/C,N/C,N/C,N/C,N/C,Yes,Carelon BH,X,,
,SUD,,,99202,HG,,,"90833
90836
90838","HG
HG
HG",,,Evaluation and Management,SUD,,"03, 11, 12, 22, 53, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,No,Yes,No,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
,SUD,,,99203,HG,,,"90833
90836
90838","HG
HG
HG",,,Evaluation and Management,SUD,,"03, 11, 12, 22, 53, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,No,Yes,No,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
,SUD,,,99204,HG,,,"90833
90836
90838","HG
HG
HG",,,Evaluation and Management,SUD,,"03, 11, 12, 22, 53, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,No,Yes,No,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
,SUD,,,99205,HG,,,"90833
90836
90838
99417","HG
HG
HG
HG",,,Evaluation and Management,SUD,,"03, 11, 12, 22, 53, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,No,Yes,No,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
,SUD,,,99211,HG,,,"90833
90836
90838","HG
HG
HG",,,Evaluation and Management,SUD,,"03, 11, 12, 22, 53, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,No,Yes,No,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
,SUD,,,99212,HG,,,"90833
90836
90838","HG
HG
HG",,,Evaluation and Management,SUD,,"03, 11, 12, 22, 53, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,No,Yes,No,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
,SUD,,,99213,HG,,,"90833
90836
90838","HG
HG
HG",,,Evaluation and Management,SUD,,"03, 11, 12, 22, 53, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,No,Yes,No,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
,SUD,,,99214,HG,,,"90833
90836
90838","HG
HG
HG",,,Evaluation and Management,SUD,,"03, 11, 12, 22, 53, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,No,Yes,No,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
,SUD,,,99215,HG,,,"90833
90836
90838
99417","HG
HG
HG
HG",,,Evaluation and Management,SUD,,"03, 11, 12, 22, 53, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,N/C,N/C,N/C,Yes,No,Yes,No,Yes,N/C,N/C,N/C,N/C,Yes,Carelon BH,,X,
