ICD10,CC,MCE_AGE_CONDITION,AGE_EDIT_CONDITION,SEX_EDIT_CONDITION
L98458,383.0,,,
L98459,383.0,,,
L98461,383.0,,,
L98462,383.0,,,
L98463,380.0,,,
L98464,380.0,,,
L98465,380.0,,,
L98466,380.0,,,
L98468,383.0,,,
L98469,383.0,,,
L98471,383.0,,,
L98472,383.0,,,
L98473,380.0,,,
L98474,380.0,,,
L98475,380.0,,,
L98476,380.0,,,
L98478,383.0,,,
L98479,383.0,,,
L98491,383.0,,,
L98492,383.0,,,
L98493,380.0,,,
L98494,380.0,,,
L98495,380.0,,,
L98496,380.0,,,
L98498,383.0,,,
L98499,383.0,,,
L98A111,383.0,,,
L98A112,383.0,,,
L98A113,380.0,,,
L98A114,380.0,,,
L98A115,380.0,,,
L98A116,380.0,,,
L98A118,383.0,,,
L98A119,383.0,,,
L98A121,383.0,,,
L98A122,383.0,,,
L98A123,380.0,,,
L98A124,380.0,,,
L98A125,380.0,,,
L98A126,380.0,,,
L98A128,383.0,,,
L98A129,383.0,,,
L98A191,383.0,,,
L98A192,383.0,,,
L98A193,380.0,,,
L98A194,380.0,,,
L98A195,380.0,,,
L98A196,380.0,,,
L98A198,383.0,,,
L98A199,383.0,,,
L98A211,383.0,,,
L98A212,383.0,,,
L98A213,380.0,,,
L98A214,380.0,,,
L98A215,380.0,,,
L98A216,380.0,,,
L98A218,383.0,,,
L98A219,383.0,,,
L98A221,383.0,,,
L98A222,383.0,,,
L98A223,380.0,,,
L98A224,380.0,,,
L98A225,380.0,,,
L98A226,380.0,,,
L98A228,383.0,,,
L98A229,383.0,,,
L98A291,383.0,,,
L98A292,383.0,,,
L98A293,380.0,,,
L98A294,380.0,,,
L98A295,380.0,,,
L98A296,380.0,,,
L98A298,383.0,,,
L98A299,383.0,,,
L98A311,383.0,,,
L98A312,383.0,,,
L98A313,380.0,,,
L98A314,380.0,,,
L98A315,380.0,,,
L98A316,380.0,,,
L98A318,383.0,,,
L98A319,383.0,,,
L98A321,383.0,,,
L98A322,383.0,,,
L98A323,380.0,,,
L98A324,380.0,,,
L98A325,380.0,,,
L98A326,380.0,,,
L98A328,383.0,,,
L98A329,383.0,,,
L98A391,383.0,,,
L98A392,383.0,,,
L98A393,380.0,,,
L98A394,380.0,,,
L98A395,380.0,,,
L98A396,380.0,,,
L98A398,383.0,,,
L98A399,383.0,,,
M0000,92.0,,,
M00011,92.0,,,
M00012,92.0,,,
M00019,92.0,,,
M00021,92.0,,,
M00022,92.0,,,
M00029,92.0,,,
M00031,92.0,,,
M00032,92.0,,,
M00039,92.0,,,
M00041,92.0,,,
M00042,92.0,,,
M00049,92.0,,,
M00051,92.0,,,
M00052,92.0,,,
M00059,92.0,,,
M00061,92.0,,,
M00062,92.0,,,
M00069,92.0,,,
M00071,92.0,,,
M00072,92.0,,,
M00079,92.0,,,
M0008,92.0,,,
M0009,92.0,,,
M0010,92.0,,,
M00111,92.0,,,
M00112,92.0,,,
M00119,92.0,,,
M00121,92.0,,,
M00122,92.0,,,
M00129,92.0,,,
M00131,92.0,,,
M00132,92.0,,,
M00139,92.0,,,
M00141,92.0,,,
M00142,92.0,,,
M00149,92.0,,,
M00151,92.0,,,
M00152,92.0,,,
M00159,92.0,,,
M00161,92.0,,,
M00162,92.0,,,
M00169,92.0,,,
M00171,92.0,,,
M00172,92.0,,,
M00179,92.0,,,
M0018,92.0,,,
M0019,92.0,,,
M0020,92.0,,,
M00211,92.0,,,
M00212,92.0,,,
M00219,92.0,,,
M00221,92.0,,,
M00222,92.0,,,
M00229,92.0,,,
M00231,92.0,,,
M00232,92.0,,,
M00239,92.0,,,
M00241,92.0,,,
M00242,92.0,,,
M00249,92.0,,,
M00251,92.0,,,
M00252,92.0,,,
M00259,92.0,,,
M00261,92.0,,,
M00262,92.0,,,
M00269,92.0,,,
M00271,92.0,,,
M00272,92.0,,,
M00279,92.0,,,
M0028,92.0,,,
M0029,92.0,,,
M0080,92.0,,,
M00811,92.0,,,
M00812,92.0,,,
M00819,92.0,,,
M00821,92.0,,,
M00822,92.0,,,
M00829,92.0,,,
M00831,92.0,,,
M00832,92.0,,,
M00839,92.0,,,
M00841,92.0,,,
M00842,92.0,,,
M00849,92.0,,,
M00851,92.0,,,
M00852,92.0,,,
M00859,92.0,,,
M00861,92.0,,,
M00862,92.0,,,
M00869,92.0,,,
M00871,92.0,,,
M00872,92.0,,,
M00879,92.0,,,
M0088,92.0,,,
M0089,92.0,,,
M009,92.0,,,
M01X0,92.0,,,
M01X11,92.0,,,
M01X12,92.0,,,
M01X19,92.0,,,
M01X21,92.0,,,
M01X22,92.0,,,
M01X29,92.0,,,
M01X31,92.0,,,
M01X32,92.0,,,
M01X39,92.0,,,
M01X41,92.0,,,
M01X42,92.0,,,
M01X49,92.0,,,
M01X51,92.0,,,
M01X52,92.0,,,
M01X59,92.0,,,
M01X61,92.0,,,
M01X62,92.0,,,
M01X69,92.0,,,
M01X71,92.0,,,
M01X72,92.0,,,
M01X79,92.0,,,
M01X8,92.0,,,
M01X9,92.0,,,
M0210,92.0,,,
M02111,92.0,,,
M02112,92.0,,,
M02119,92.0,,,
M02121,92.0,,,
M02122,92.0,,,
M02129,92.0,,,
M02131,92.0,,,
M02132,92.0,,,
M02139,92.0,,,
M02141,92.0,,,
M02142,92.0,,,
M02149,92.0,,,
M02151,92.0,,,
M02152,92.0,,,
M02159,92.0,,,
M02161,92.0,,,
M02162,92.0,,,
M02169,92.0,,,
M02171,92.0,,,
M02172,92.0,,,
M02179,92.0,,,
M0218,92.0,,,
M0219,92.0,,,
M0230,94.0,,,
M02311,94.0,,,
M02312,94.0,,,
M02319,94.0,,,
M02321,94.0,,,
M02322,94.0,,,
M02329,94.0,,,
M02331,94.0,,,
M02332,94.0,,,
M02339,94.0,,,
M02341,94.0,,,
M02342,94.0,,,
M02349,94.0,,,
M02351,94.0,,,
M02352,94.0,,,
M02359,94.0,,,
M02361,94.0,,,
M02362,94.0,,,
M02369,94.0,,,
M02371,94.0,,,
M02372,94.0,,,
M02379,94.0,,,
M0238,94.0,,,
M0239,94.0,,,
M0280,92.0,,,
M02811,92.0,,,
M02812,92.0,,,
M02819,92.0,,,
M02821,92.0,,,
M02822,92.0,,,
M02829,92.0,,,
M02831,92.0,,,
M02832,92.0,,,
M02839,92.0,,,
M02841,92.0,,,
M02842,92.0,,,
M02849,92.0,,,
M02851,92.0,,,
M02852,92.0,,,
M02859,92.0,,,
M02861,92.0,,,
M02862,92.0,,,
M02869,92.0,,,
M02871,92.0,,,
M02872,92.0,,,
M02879,92.0,,,
M0288,92.0,,,
M0289,92.0,,,
M029,92.0,,,
M041,94.0,,,
M042,94.0,,,
M048,94.0,,,
M049,94.0,,,
M0500,93.0,,,
M05011,93.0,,,
M05012,93.0,,,
M05019,93.0,,,
M05021,93.0,,,
M05022,93.0,,,
M05029,93.0,,,
M05031,93.0,,,
M05032,93.0,,,
M05039,93.0,,,
M05041,93.0,,,
M05042,93.0,,,
M05049,93.0,,,
M05051,93.0,,,
M05052,93.0,,,
M05059,93.0,,,
M05061,93.0,,,
M05062,93.0,,,
M05069,93.0,,,
M05071,93.0,,,
M05072,93.0,,,
M05079,93.0,,,
M0509,93.0,,,
M0510,93.0,,,
M05111,93.0,,,
M05112,93.0,,,
M05119,93.0,,,
M05121,93.0,,,
M05122,93.0,,,
M05129,93.0,,,
M05131,93.0,,,
M05132,93.0,,,
M05139,93.0,,,
M05141,93.0,,,
M05142,93.0,,,
M05149,93.0,,,
M05151,93.0,,,
M05152,93.0,,,
M05159,93.0,,,
M05161,93.0,,,
M05162,93.0,,,
M05169,93.0,,,
M05171,93.0,,,
M05172,93.0,,,
M05179,93.0,,,
M0519,93.0,,,
M0520,93.0,,,
M05211,93.0,,,
M05212,93.0,,,
M05219,93.0,,,
M05221,93.0,,,
M05222,93.0,,,
M05229,93.0,,,
M05231,93.0,,,
M05232,93.0,,,
M05239,93.0,,,
M05241,93.0,,,
M05242,93.0,,,
M05249,93.0,,,
M05251,93.0,,,
M05252,93.0,,,
M05259,93.0,,,
M05261,93.0,,,
M05262,93.0,,,
M05269,93.0,,,
M05271,93.0,,,
M05272,93.0,,,
M05279,93.0,,,
M0529,93.0,,,
M0530,93.0,,,
M05311,93.0,,,
M05312,93.0,,,
M05319,93.0,,,
M05321,93.0,,,
M05322,93.0,,,
M05329,93.0,,,
M05331,93.0,,,
M05332,93.0,,,
M05339,93.0,,,
M05341,93.0,,,
M05342,93.0,,,
M05349,93.0,,,
M05351,93.0,,,
M05352,93.0,,,
M05359,93.0,,,
M05361,93.0,,,
M05362,93.0,,,
M05369,93.0,,,
M05371,93.0,,,
M05372,93.0,,,
M05379,93.0,,,
M0539,93.0,,,
M0540,93.0,,,
M05411,93.0,,,
M05412,93.0,,,
M05419,93.0,,,
M05421,93.0,,,
M05422,93.0,,,
M05429,93.0,,,
M05431,93.0,,,
M05432,93.0,,,
M05439,93.0,,,
M05441,93.0,,,
M05442,93.0,,,
M05449,93.0,,,
M05451,93.0,,,
M05452,93.0,,,
M05459,93.0,,,
M05461,93.0,,,
M05462,93.0,,,
M05469,93.0,,,
M05471,93.0,,,
M05472,93.0,,,
M05479,93.0,,,
M0549,93.0,,,
M0550,93.0,,,
M05511,93.0,,,
M05512,93.0,,,
M05519,93.0,,,
M05521,93.0,,,
M05522,93.0,,,
M05529,93.0,,,
M05531,93.0,,,
M05532,93.0,,,
M05539,93.0,,,
M05541,93.0,,,
M05542,93.0,,,
M05549,93.0,,,
M05551,93.0,,,
M05552,93.0,,,
M05559,93.0,,,
M05561,93.0,,,
M05562,93.0,,,
M05569,93.0,,,
M05571,93.0,,,
M05572,93.0,,,
M05579,93.0,,,
M0559,93.0,,,
M0560,93.0,,,
M05611,93.0,,,
M05612,93.0,,,
M05619,93.0,,,
M05621,93.0,,,
M05622,93.0,,,
M05629,93.0,,,
M05631,93.0,,,
M05632,93.0,,,
M05639,93.0,,,
M05641,93.0,,,
M05642,93.0,,,
M05649,93.0,,,
M05651,93.0,,,
M05652,93.0,,,
M05659,93.0,,,
M05661,93.0,,,
M05662,93.0,,,
M05669,93.0,,,
M05671,93.0,,,
M05672,93.0,,,
M05679,93.0,,,
M0569,93.0,,,
M0570,93.0,,,
M05711,93.0,,,
M05712,93.0,,,
M05719,93.0,,,
M05721,93.0,,,
M05722,93.0,,,
M05729,93.0,,,
M05731,93.0,,,
M05732,93.0,,,
M05739,93.0,,,
M05741,93.0,,,
M05742,93.0,,,
M05749,93.0,,,
M05751,93.0,,,
M05752,93.0,,,
M05759,93.0,,,
M05761,93.0,,,
M05762,93.0,,,
M05769,93.0,,,
M05771,93.0,,,
M05772,93.0,,,
M05779,93.0,,,
M0579,93.0,,,
M057A,93.0,,,
M0580,93.0,,,
M05811,93.0,,,
M05812,93.0,,,
M05819,93.0,,,
M05821,93.0,,,
M05822,93.0,,,
M05829,93.0,,,
M05831,93.0,,,
M05832,93.0,,,
M05839,93.0,,,
M05841,93.0,,,
M05842,93.0,,,
M05849,93.0,,,
M05851,93.0,,,
M05852,93.0,,,
M05859,93.0,,,
M05861,93.0,,,
M05862,93.0,,,
M05869,93.0,,,
M05871,93.0,,,
M05872,93.0,,,
M05879,93.0,,,
M0589,93.0,,,
M058A,93.0,,,
M059,93.0,,,
M05A,93.0,,,
M0600,93.0,,,
M06011,93.0,,,
M06012,93.0,,,
M06019,93.0,,,
M06021,93.0,,,
M06022,93.0,,,
M06029,93.0,,,
M06031,93.0,,,
M06032,93.0,,,
M06039,93.0,,,
M06041,93.0,,,
M06042,93.0,,,
M06049,93.0,,,
M06051,93.0,,,
M06052,93.0,,,
M06059,93.0,,,
M06061,93.0,,,
M06062,93.0,,,
M06069,93.0,,,
M06071,93.0,,,
M06072,93.0,,,
M06079,93.0,,,
M0608,93.0,,,
M0609,93.0,,,
M060A,93.0,,,
M061,93.0,age >= 15,,
M0620,93.0,,,
M06211,93.0,,,
M06212,93.0,,,
M06219,93.0,,,
M06221,93.0,,,
M06222,93.0,,,
M06229,93.0,,,
M06231,93.0,,,
M06232,93.0,,,
M06239,93.0,,,
M06241,93.0,,,
M06242,93.0,,,
M06249,93.0,,,
M06251,93.0,,,
M06252,93.0,,,
M06259,93.0,,,
M06261,93.0,,,
M06262,93.0,,,
M06269,93.0,,,
M06271,93.0,,,
M06272,93.0,,,
M06279,93.0,,,
M0628,93.0,,,
M0629,93.0,,,
M0630,93.0,,,
M06311,93.0,,,
M06312,93.0,,,
M06319,93.0,,,
M06321,93.0,,,
M06322,93.0,,,
M06329,93.0,,,
M06331,93.0,,,
M06332,93.0,,,
M06339,93.0,,,
M06341,93.0,,,
M06342,93.0,,,
M06349,93.0,,,
M06351,93.0,,,
M06352,93.0,,,
M06359,93.0,,,
M06361,93.0,,,
M06362,93.0,,,
M06369,93.0,,,
M06371,93.0,,,
M06372,93.0,,,
M06379,93.0,,,
M0638,93.0,,,
M0639,93.0,,,
M064,94.0,,,
M0680,93.0,,,
M06811,93.0,,,
M06812,93.0,,,
M06819,93.0,,,
M06821,93.0,,,
M06822,93.0,,,
M06829,93.0,,,
M06831,93.0,,,
M06832,93.0,,,
M06839,93.0,,,
M06841,93.0,,,
M06842,93.0,,,
M06849,93.0,,,
M06851,93.0,,,
M06852,93.0,,,
M06859,93.0,,,
M06861,93.0,,,
M06862,93.0,,,
M06869,93.0,,,
M06871,93.0,,,
M06872,93.0,,,
M06879,93.0,,,
M0688,93.0,,,
M0689,93.0,,,
M068A,93.0,,,
M069,93.0,,,
M0800,93.0,,,
M08011,93.0,,,
M08012,93.0,,,
M08019,93.0,,,
M08021,93.0,,,
M08022,93.0,,,
M08029,93.0,,,
M08031,93.0,,,
M08032,93.0,,,
M08039,93.0,,,
M08041,93.0,,,
M08042,93.0,,,
M08049,93.0,,,
M08051,93.0,,,
M08052,93.0,,,
M08059,93.0,,,
M08061,93.0,,,
M08062,93.0,,,
M08069,93.0,,,
M08071,93.0,,,
M08072,93.0,,,
M08079,93.0,,,
M0808,93.0,,,
M0809,93.0,,,
M080A,93.0,,,
M081,93.0,,,
M0820,93.0,,,
M08211,93.0,,,
M08212,93.0,,,
M08219,93.0,,,
M08221,93.0,,,
M08222,93.0,,,
M08229,93.0,,,
M08231,93.0,,,
M08232,93.0,,,
M08239,93.0,,,
M08241,93.0,,,
M08242,93.0,,,
M08249,93.0,,,
M08251,93.0,,,
M08252,93.0,,,
M08259,93.0,,,
M08261,93.0,,,
M08262,93.0,,,
M08269,93.0,,,
M08271,93.0,,,
M08272,93.0,,,
M08279,93.0,,,
M0828,93.0,,,
M0829,93.0,,,
M082A,93.0,,,
M083,93.0,,,
M0840,93.0,,,
M08411,93.0,,,
M08412,93.0,,,
M08419,93.0,,,
M08421,93.0,,,
M08422,93.0,,,
M08429,93.0,,,
M08431,93.0,,,
M08432,93.0,,,
M08439,93.0,,,
M08441,93.0,,,
M08442,93.0,,,
M08449,93.0,,,
M08451,93.0,,,
M08452,93.0,,,
M08459,93.0,,,
M08461,93.0,,,
M08462,93.0,,,
M08469,93.0,,,
M08471,93.0,,,
M08472,93.0,,,
M08479,93.0,,,
M0848,93.0,,,
M084A,93.0,,,
M0880,93.0,,,
M08811,93.0,,,
M08812,93.0,,,
M08819,93.0,,,
M08821,93.0,,,
M08822,93.0,,,
M08829,93.0,,,
M08831,93.0,,,
M08832,93.0,,,
M08839,93.0,,,
M08841,93.0,,,
M08842,93.0,,,
M08849,93.0,,,
M08851,93.0,,,
M08852,93.0,,,
M08859,93.0,,,
M08861,93.0,,,
M08862,93.0,,,
M08869,93.0,,,
M08871,93.0,,,
M08872,93.0,,,
M08879,93.0,,,
M0888,93.0,,,
M0889,93.0,,,
M0890,93.0,,,
M08911,93.0,,,
M08912,93.0,,,
M08919,93.0,,,
M08921,93.0,,,
M08922,93.0,,,
M08929,93.0,,,
M08931,93.0,,,
M08932,93.0,,,
M08939,93.0,,,
M08941,93.0,,,
M08942,93.0,,,
M08949,93.0,,,
M08951,93.0,,,
M08952,93.0,,,
M08959,93.0,,,
M08961,93.0,,,
M08962,93.0,,,
M08969,93.0,,,
M08971,93.0,,,
M08972,93.0,,,
M08979,93.0,,,
M0898,93.0,,,
M0899,93.0,,,
M089A,93.0,,,
M1200,94.0,,,
M12011,94.0,,,
M12012,94.0,,,
M12019,94.0,,,
M12021,94.0,,,
M12022,94.0,,,
M12029,94.0,,,
M12031,94.0,,,
M12032,94.0,,,
M12039,94.0,,,
M12041,94.0,,,
M12042,94.0,,,
M12049,94.0,,,
M12051,94.0,,,
M12052,94.0,,,
M12059,94.0,,,
M12061,94.0,,,
M12062,94.0,,,
M12069,94.0,,,
M12071,94.0,,,
M12072,94.0,,,
M12079,94.0,,,
M1208,94.0,,,
M1209,94.0,,,
M300,94.0,,,
M301,278.0,,,
M302,94.0,,,
M303,93.0,,,
M308,94.0,,,
M310,93.0,,,
M3110,112.0,,,
M3111,454.0,,,
M3119,112.0,,,
M312,93.0,,,
M3130,93.0,,,
M3131,93.0,,,
M314,93.0,,,
M315,94.0,,,
M316,94.0,,,
M317,94.0,,,
M318,94.0,,,
M319,94.0,,,
M3210,94.0,,,
M3211,94.0,,,
M3212,94.0,,,
M3213,94.0,,,
M3213,280.0,,,
M3214,94.0,,,
M3215,94.0,,,
M3219,94.0,,,
M328,94.0,,,
M329,94.0,,,
M3300,93.0,,,
M3301,93.0,,,
M3301,280.0,,,
M3302,93.0,,,
M3303,93.0,,,
M3309,93.0,,,
M3310,93.0,,,
M3311,93.0,,,
M3311,280.0,,,
M3312,93.0,,,
M3313,93.0,,,
M3319,93.0,,,
M3320,93.0,,,
M3321,93.0,,,
M3321,280.0,,,
M3322,93.0,,,
M3329,93.0,,,
M3390,93.0,,,
M3391,93.0,,,
M3391,280.0,,,
M3392,93.0,,,
M3393,93.0,,,
M3399,93.0,,,
M340,93.0,,,
M341,93.0,,,
M3481,93.0,,,
M3481,278.0,,,
M3482,93.0,,,
M3483,93.0,,,
M3489,93.0,,,
M349,93.0,,,
M3502,280.0,,,
M352,94.0,,,
M3581,2.0,,,
M360,93.0,,,
M450,93.0,,,
M451,93.0,,,
M452,93.0,,,
M453,93.0,,,
M454,93.0,,,
M455,93.0,,,
M456,93.0,,,
M457,93.0,,,
M458,93.0,,,
M459,93.0,,,
M45A0,93.0,,,
M45A1,93.0,,,
M45A2,93.0,,,
M45A3,93.0,,,
M45A4,93.0,,,
M45A5,93.0,,,
M45A6,93.0,,,
M45A7,93.0,,,
M45A8,93.0,,,
M45AB,93.0,,,
M4620,92.0,,,
M4621,92.0,,,
M4622,92.0,,,
M4623,92.0,,,
M4624,92.0,,,
M4625,92.0,,,
M4626,92.0,,,
M4627,92.0,,,
M4628,92.0,,,
M4630,92.0,,,
M4631,92.0,,,
M4632,92.0,,,
M4633,92.0,,,
M4634,92.0,,,
M4635,92.0,,,
M4636,92.0,,,
M4637,92.0,,,
M4638,92.0,,,
M4639,92.0,,,
M4850XA,401.0,,,
M4851XA,401.0,,,
M4852XA,401.0,,,
M4853XA,401.0,,,
M4854XA,401.0,,,
M4855XA,401.0,,,
M4856XA,401.0,,,
M4857XA,401.0,,,
M4858XA,401.0,,,
M488X1,93.0,,,
M488X2,93.0,,,
M488X3,93.0,,,
M488X4,93.0,,,
M488X5,93.0,,,
M488X6,93.0,,,
M488X7,93.0,,,
M488X8,93.0,,,
M488X9,93.0,,,
M726,92.0,,,
M80051A,402.0,age >= 15,,
M80052A,402.0,age >= 15,,
M80059A,402.0,age >= 15,,
M8008XA,401.0,age >= 15,,
M80851A,402.0,,,
M80852A,402.0,,,
M80859A,402.0,,,
M8088XA,401.0,,,
M84451A,402.0,,,
M84452A,402.0,,,
M84453A,402.0,,,
M84459A,402.0,,,
M84551A,402.0,,,
M84552A,402.0,,,
M84553A,402.0,,,
M84559A,402.0,,,
M84651A,402.0,,,
M84652A,402.0,,,
M84653A,402.0,,,
M84659A,402.0,,,
M84754A,402.0,,,
M84755A,402.0,,,
M84756A,402.0,,,
M84757A,402.0,,,
M84758A,402.0,,,
M84759A,402.0,,,
M8600,92.0,,,
M86011,92.0,,,
M86012,92.0,,,
M86019,92.0,,,
M86021,92.0,,,
M86022,92.0,,,
M86029,92.0,,,
M86031,92.0,,,
M86032,92.0,,,
M86039,92.0,,,
M86041,92.0,,,
M86042,92.0,,,
M86049,92.0,,,
M86051,92.0,,,
M86052,92.0,,,
M86059,92.0,,,
M86061,92.0,,,
M86062,92.0,,,
M86069,92.0,,,
M86071,92.0,,,
M86072,92.0,,,
M86079,92.0,,,
M8608,92.0,,,
M8609,92.0,,,
M8610,92.0,,,
M86111,92.0,,,
M86112,92.0,,,
M86119,92.0,,,
M86121,92.0,,,
M86122,92.0,,,
M86129,92.0,,,
M86131,92.0,,,
M86132,92.0,,,
M86139,92.0,,,
M86141,92.0,,,
M86142,92.0,,,
M86149,92.0,,,
M86151,92.0,,,
M86152,92.0,,,
M86159,92.0,,,
M86161,92.0,,,
M86162,92.0,,,
M86169,92.0,,,
M86171,92.0,,,
M86172,92.0,,,
M86179,92.0,,,
M8618,92.0,,,
M8619,92.0,,,
M8620,92.0,,,
M86211,92.0,,,
M86212,92.0,,,
M86219,92.0,,,
M86221,92.0,,,
M86222,92.0,,,
M86229,92.0,,,
M86231,92.0,,,
M86232,92.0,,,
M86239,92.0,,,
M86241,92.0,,,
M86242,92.0,,,
M86249,92.0,,,
M86251,92.0,,,
M86252,92.0,,,
M86259,92.0,,,
M86261,92.0,,,
M86262,92.0,,,
M86269,92.0,,,
M86271,92.0,,,
M86272,92.0,,,
M86279,92.0,,,
M8628,92.0,,,
M8629,92.0,,,
M8630,92.0,,,
M86311,92.0,,,
M86312,92.0,,,
M86319,92.0,,,
M86321,92.0,,,
M86322,92.0,,,
M86329,92.0,,,
M86331,92.0,,,
M86332,92.0,,,
M86339,92.0,,,
M86341,92.0,,,
M86342,92.0,,,
M86349,92.0,,,
M86351,92.0,,,
M86352,92.0,,,
M86359,92.0,,,
M86361,92.0,,,
M86362,92.0,,,
M86369,92.0,,,
M86371,92.0,,,
M86372,92.0,,,
M86379,92.0,,,
M8638,92.0,,,
M8639,92.0,,,
M8640,92.0,,,
M86411,92.0,,,
M86412,92.0,,,
M86419,92.0,,,
M86421,92.0,,,
M86422,92.0,,,
M86429,92.0,,,
M86431,92.0,,,
M86432,92.0,,,
M86439,92.0,,,
M86441,92.0,,,
M86442,92.0,,,
M86449,92.0,,,
M86451,92.0,,,
M86452,92.0,,,
M86459,92.0,,,
M86461,92.0,,,
M86462,92.0,,,
M86469,92.0,,,
M86471,92.0,,,
M86472,92.0,,,
M86479,92.0,,,
M8648,92.0,,,
M8649,92.0,,,
M8650,92.0,,,
M86511,92.0,,,
M86512,92.0,,,
M86519,92.0,,,
M86521,92.0,,,
M86522,92.0,,,
M86529,92.0,,,
M86531,92.0,,,
M86532,92.0,,,
M86539,92.0,,,
M86541,92.0,,,
M86542,92.0,,,
M86549,92.0,,,
M86551,92.0,,,
M86552,92.0,,,
M86559,92.0,,,
M86561,92.0,,,
M86562,92.0,,,
M86569,92.0,,,
M86571,92.0,,,
M86572,92.0,,,
M86579,92.0,,,
M8658,92.0,,,
M8659,92.0,,,
M8660,92.0,,,
M86611,92.0,,,
M86612,92.0,,,
M86619,92.0,,,
M86621,92.0,,,
M86622,92.0,,,
M86629,92.0,,,
M86631,92.0,,,
M86632,92.0,,,
M86639,92.0,,,
M86641,92.0,,,
M86642,92.0,,,
M86649,92.0,,,
M86651,92.0,,,
M86652,92.0,,,
M86659,92.0,,,
M86661,92.0,,,
M86662,92.0,,,
M86669,92.0,,,
M86671,92.0,,,
M86672,92.0,,,
M86679,92.0,,,
M8668,92.0,,,
M8669,92.0,,,
M868X0,92.0,,,
M868X1,92.0,,,
M868X2,92.0,,,
M868X3,92.0,,,
M868X4,92.0,,,
M868X5,92.0,,,
M868X6,92.0,,,
M868X7,92.0,,,
M868X8,92.0,,,
M868X9,92.0,,,
M869,92.0,,,
M8700,92.0,,,
M87011,92.0,,,
M87012,92.0,,,
M87019,92.0,,,
M87021,92.0,,,
M87022,92.0,,,
M87029,92.0,,,
M87031,92.0,,,
M87032,92.0,,,
M87033,92.0,,,
M87034,92.0,,,
M87035,92.0,,,
M87036,92.0,,,
M87037,92.0,,,
M87038,92.0,,,
M87039,92.0,,,
M87041,92.0,,,
M87042,92.0,,,
M87043,92.0,,,
M87044,92.0,,,
M87045,92.0,,,
M87046,92.0,,,
M87050,92.0,,,
M87051,92.0,,,
M87052,92.0,,,
M87059,92.0,,,
M87061,92.0,,,
M87062,92.0,,,
M87063,92.0,,,
M87064,92.0,,,
M87065,92.0,,,
M87066,92.0,,,
M87071,92.0,,,
M87072,92.0,,,
M87073,92.0,,,
M87074,92.0,,,
M87075,92.0,,,
M87076,92.0,,,
M87077,92.0,,,
M87078,92.0,,,
M87079,92.0,,,
M8708,92.0,,,
M8709,92.0,,,
M8720,92.0,,,
M87211,92.0,,,
M87212,92.0,,,
M87219,92.0,,,
M87221,92.0,,,
M87222,92.0,,,
M87229,92.0,,,
M87231,92.0,,,
M87232,92.0,,,
M87233,92.0,,,
M87234,92.0,,,
M87235,92.0,,,
M87236,92.0,,,
M87237,92.0,,,
M87238,92.0,,,
M87239,92.0,,,
M87241,92.0,,,
M87242,92.0,,,
M87243,92.0,,,
M87244,92.0,,,
M87245,92.0,,,
M87246,92.0,,,
M87250,92.0,,,
M87251,92.0,,,
M87252,92.0,,,
M87256,92.0,,,
M87261,92.0,,,
M87262,92.0,,,
M87263,92.0,,,
M87264,92.0,,,
M87265,92.0,,,
M87266,92.0,,,
M87271,92.0,,,
M87272,92.0,,,
M87273,92.0,,,
M87274,92.0,,,
M87275,92.0,,,
M87276,92.0,,,
M87277,92.0,,,
M87278,92.0,,,
M87279,92.0,,,
M8728,92.0,,,
M8729,92.0,,,
M8730,92.0,,,
M87311,92.0,,,
M87312,92.0,,,
M87319,92.0,,,
M87321,92.0,,,
M87322,92.0,,,
M87329,92.0,,,
M87331,92.0,,,
M87332,92.0,,,
M87333,92.0,,,
M87334,92.0,,,
M87335,92.0,,,
M87336,92.0,,,
M87337,92.0,,,
M87338,92.0,,,
M87339,92.0,,,
M87341,92.0,,,
M87342,92.0,,,
M87343,92.0,,,
M87344,92.0,,,
M87345,92.0,,,
M87346,92.0,,,
M87350,92.0,,,
M87351,92.0,,,
M87352,92.0,,,
M87353,92.0,,,
M87361,92.0,,,
M87362,92.0,,,
M87363,92.0,,,
M87364,92.0,,,
M87365,92.0,,,
M87366,92.0,,,
M87371,92.0,,,
M87372,92.0,,,
M87373,92.0,,,
M87374,92.0,,,
M87375,92.0,,,
M87376,92.0,,,
M87377,92.0,,,
M87378,92.0,,,
M87379,92.0,,,
M8738,92.0,,,
M8739,92.0,,,
M8780,92.0,,,
M87811,92.0,,,
M87812,92.0,,,
M87819,92.0,,,
M87821,92.0,,,
M87822,92.0,,,
M87829,92.0,,,
M87831,92.0,,,
M87832,92.0,,,
M87833,92.0,,,
M87834,92.0,,,
M87835,92.0,,,
M87836,92.0,,,
M87837,92.0,,,
M87838,92.0,,,
M87839,92.0,,,
M87841,92.0,,,
M87842,92.0,,,
M87843,92.0,,,
M87844,92.0,,,
M87845,92.0,,,
M87849,92.0,,,
M87850,92.0,,,
M87851,92.0,,,
M87852,92.0,,,
M87859,92.0,,,
M87861,92.0,,,
M87862,92.0,,,
M87863,92.0,,,
M87864,92.0,,,
M87865,92.0,,,
M87869,92.0,,,
M87871,92.0,,,
M87872,92.0,,,
M87873,92.0,,,
M87874,92.0,,,
M87875,92.0,,,
M87876,92.0,,,
M87877,92.0,,,
M87878,92.0,,,
M87879,92.0,,,
M8788,92.0,,,
